run_id,task_id,robot_id,start_zone,goal_zone,static_path_length_m,turn_count,junction_crossings_count,nominal_speed_mps,fleet_size,candidate_corridor_count,mean_nearby_robot_count,avg_nearby_robot_speed_mps,max_corridor_queue_length,reservation_count,corridor_occupancy_ratio,active_blockage_count,waiting_time_s,total_stop_time_s,mean_peer_freshness_ms,task_load_count,actual_travel_time_s
run_1789131433,rnd_task_011,robot_3,South,North,66.86,4,2,0.46,4,2,0.09,0.02,9,66,0.046,579,1879.98,1875.98,500.0,10,2257.8
run_1789131433,rnd_task_014,robot_1,South,North,6.0,0,2,0.46,4,2,0.02,0.0,5,34,0.046,282,729.72,725.72,500.0,5,1085.0
run_1789131433,rnd_task_016,robot_2,South,South,47.38,2,1,0.46,4,1,0.0,0.18,4,24,0.073,60,92.1,88.1,500.0,5,435.8
run_1789131433,rnd_task_017,robot_4,North,North,8.95,2,0,0.46,4,1,0.04,0.11,7,37,0.08,31,229.66,225.66,500.0,6,674.92
run_1789131433,rnd_task_018,robot_1,Central,South,73.25,4,2,0.46,4,2,0.05,0.14,5,29,0.086,26,276.24,272.24,500.0,4,509.0
run_1789131433,rnd_task_019,robot_2,North,North,37.05,2,1,0.46,4,1,0.0,0.18,5,30,0.075,2,339.88,335.88,500.0,6,616.8
run_1789131433,rnd_task_021,robot_1,North,South,60.37,4,2,0.46,4,2,0.0,0.18,5,31,0.05,49,504.28,500.28,500.0,6,883.8
run_1789131433,rnd_task_022,robot_4,Central,Central,56.42,2,1,0.46,4,1,0.13,0.24,7,54,0.075,65,343.98,339.98,500.0,7,1151.5
run_1789131433,rnd_task_023,robot_3,North,Central,56.42,2,1,0.46,4,2,0.25,0.42,4,35,0.062,60,356.94,352.94,500.0,5,904.2
run_1789131433,rnd_task_024,robot_2,Central,South,91.46,4,2,0.46,4,2,0.0,0.18,3,18,0.052,24,177.18,173.18,500.0,3,422.0
run_1789131433,rnd_task_026,robot_1,Central,Central,81.52,4,2,0.46,4,1,0.0,0.18,4,24,0.111,9,114.66,110.66,500.0,2,307.0
run_1789131433,rnd_task_028,robot_1,North,Central,24.44,2,0,0.46,4,2,0.0,0.18,4,18,0.082,61,180.36,176.36,500.0,1,292.4
