timestamp,run_id,robot_id,x,y,yaw,linear_velocity,angular_velocity,battery,current_task,robot_state,goal_x,goal_y,remaining_distance,planner_state,corridor_id,junction_id,queue_length,nearby_robot_count
1091.8600000000001,run_1789030083,robot_7,3.751,-30.05,-1.568,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1092.76,run_1789030083,robot_5,0.75,-29.596,-1.565,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1093.5600000000002,run_1789030083,robot_8,5.985,-6.456,1.304,0.547,-0.193,100.0,,MOVING,0.0,0.0,0.0,EXECUTING,,,0,1
1093.8600000000001,run_1789030083,robot_7,3.751,-30.05,-1.568,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1094.76,run_1789030083,robot_3,-2.249,-29.667,-1.561,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1095.4,run_1789030083,robot_6,2.238,-26.316,-1.567,0.0,-0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1096.14,run_1789030083,robot_7,3.751,-30.05,-1.568,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1096.88,run_1789030083,robot_3,-2.249,-29.667,-1.561,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1097.26,run_1789030083,robot_2,-6.453,-28.243,-0.89,0.11,-0.0,100.0,,MOVING,0.0,0.0,0.0,EXECUTING,,,0,1
1098.16,run_1789030083,robot_7,3.751,-30.05,-1.568,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1098.96,run_1789030083,robot_3,-2.249,-29.667,-1.561,0.0,-0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1099.3400000000001,run_1789030083,robot_2,-5.99,-28.502,0.169,-0.0,0.324,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1100.24,run_1789030083,robot_6,2.238,-26.266,-1.567,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1100.98,run_1789030083,robot_1,-6.421,-22.722,-4.692,-0.046,0.642,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1101.3600000000001,run_1789030083,robot_7,3.751,-30.05,-1.567,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1102.3600000000001,run_1789030083,robot_6,2.238,-26.266,-1.567,0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1103.0,run_1789030083,robot_5,0.75,-29.508,-1.564,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1103.46,run_1789030083,robot_3,-2.249,-29.667,-1.561,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1104.46,run_1789030083,robot_6,2.238,-26.248,-1.567,0.0,-0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1105.0800000000002,run_1789030083,robot_5,0.75,-29.498,-1.564,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1105.5800000000002,run_1789030083,robot_7,3.751,-30.05,-1.567,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1106.5,run_1789030083,robot_6,2.238,-26.248,-1.567,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1107.1000000000001,run_1789030083,robot_5,0.75,-29.494,-1.564,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1107.66,run_1789030083,robot_3,-2.249,-29.667,-1.561,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1108.6000000000001,run_1789030083,robot_1,-8.678,-13.281,-4.393,0.0,1.2,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1108.9,run_1789030083,robot_7,3.751,-30.05,-1.567,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1109.74,run_1789030083,robot_6,2.238,-26.181,-1.567,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1110.44,run_1789030083,robot_5,0.75,-29.493,-1.564,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1111.0,run_1789030083,robot_2,-6.088,-26.76,-1.962,0.0,-0.647,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1111.8000000000002,run_1789030083,robot_6,2.238,-26.181,-1.567,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1112.7,run_1789030083,robot_1,-10.051,-13.985,-3.974,-0.081,0.032,100.0,,MOVING,0.0,0.0,0.0,EXECUTING,,,0,1
1113.0600000000002,run_1789030083,robot_2,-6.088,-26.76,-1.758,0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1113.92,run_1789030083,robot_3,-2.247,-29.85,-1.561,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1114.26,run_1789030083,robot_7,3.751,-30.05,-1.567,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1115.16,run_1789030083,robot_2,-5.976,-28.182,-1.462,0.09,-0.094,100.0,,MOVING,0.0,0.0,0.0,EXECUTING,,,0,1
1116.0,run_1789030083,robot_4,6.77,24.775,-4.518,-0.035,-1.2,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1116.28,run_1789030083,robot_1,-11.311,-13.4,-2.616,0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1117.24,run_1789030083,robot_3,-2.247,-29.85,-1.561,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1118.04,run_1789030083,robot_4,6.77,24.775,-4.429,-0.0,-1.2,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1118.64,run_1789030083,robot_8,8.351,6.979,-4.095,0.0,0.57,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1119.3400000000001,run_1789030083,robot_3,-2.247,-29.85,-1.561,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1119.76,run_1789030083,robot_7,3.751,-30.05,-1.567,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1120.68,run_1789030083,robot_2,-8.906,-28.636,-3.514,0.0,-1.107,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1121.3600000000001,run_1789030083,robot_3,-2.247,-29.85,-1.561,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1121.8400000000001,run_1789030083,robot_8,8.351,6.979,-3.641,0.0,-1.074,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1122.5800000000002,run_1789030083,robot_6,2.238,-26.176,-1.567,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1123.48,run_1789030083,robot_1,-11.311,-13.4,-2.616,0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1123.98,run_1789030083,robot_7,3.751,-30.05,-1.567,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1124.66,run_1789030083,robot_4,8.207,28.839,-0.138,0.0,1.2,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1125.5,run_1789030083,robot_1,-11.311,-13.4,-2.616,0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1125.9,run_1789030083,robot_5,0.75,-29.595,-1.563,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1126.78,run_1789030083,robot_1,-11.311,-13.4,-2.616,0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1127.24,run_1789030083,robot_8,8.351,6.979,-3.703,-0.0,1.2,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1128.04,run_1789030083,robot_4,6.323,29.691,-3.416,-2.957,0.13,100.0,,MOVING,0.0,0.0,0.0,EXECUTING,,,0,1
1128.8600000000001,run_1789030083,robot_3,-2.247,-29.85,-1.56,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1129.38,run_1789030083,robot_5,0.75,-29.587,-1.563,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1130.02,run_1789030083,robot_1,-11.311,-13.4,-2.616,0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1130.8000000000002,run_1789030083,robot_6,1.51,-25.235,0.603,0.623,0.799,100.0,,MOVING,0.0,0.0,0.0,EXECUTING,,,0,1
1131.3000000000002,run_1789030083,robot_7,3.751,-30.05,-1.567,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1132.04,run_1789030083,robot_1,-11.311,-13.4,-2.616,0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
